"Headline","Publisher","Date"
"Scoreboard: Black Caps v England - fourth T20","Stuff.co.nz","2019-11-09"
"Auckland woman furious after fireworks spooked horse, causing it to badly hurt itself","Stuff.co.nz","2019-11-09"
"Fatal police pursuit crash: Christchurch chase claimed Kenneth McCaul's life","New Zealand Herald","2019-11-09"
"Teen admits manslaughter over fatal Christchurch pursuit crash","Stuff.co.nz","2019-11-09"
"Police pursuit horror crash: Teen admits manslaughter","Otago Daily Times","2019-11-09"
"Horror police pursuit crash: Teen driver admits manslaughter of innocent motorist in Christchurch","New Zealand Herald","2019-11-09"
"Christchurch teenager pleads guilty to manslaughter after fatal police chase","Newshub","2019-11-09"
"Motels make millions providing emergency housing","Stuff.co.nz","2019-11-09"
"Tolley admits telling about Peters' pension overpayments","Otago Daily Times","2019-11-09"
"Political Roundup: Winston Peters puts dirty politics on trial","New Zealand Herald","2019-11-09"
"Winston Peters case: Anne Tolley regrets 'outburst' to sister about confidential pension overpayment","Stuff.co.nz","2019-11-09"
"'Tired, cross' Tolley told family, staff about Peters' pension overpayments","Newstalk ZB","2019-11-09"
"Tolley, Bennett deny role in Peters' privacy leak at High Court","RNZ","2019-11-09"
"Immigration fiasco hints at coalition fractures to come","Newsroom","2019-11-09"
"Totally inappropriate: Mayor Phil Goff on Shane Jones' 'racist' comments about Indian community","Stuff.co.nz","2019-11-09"
"Mother fears having to leave","Otago Daily Times","2019-11-09"
"Mike Hosking: NZ First playing the xenophobic card","Newstalk ZB","2019-11-09"
"Barry Soper: Jones on a collision course with Govt over immigration","Newstalk ZB","2019-11-09"
"A week inside the trial of Dr Venod Skantha","Stuff.co.nz","2019-11-09"
"Supporters of Christchurch councillor ousted after misconduct claims seeking appeal","Stuff.co.nz","2019-11-09"
"Swiggs supporters slam council for dropped investigation","RNZ","2019-11-09"
"Supporters of ousted councillor accuse rival's team of 'campaign of allegations'","Stuff.co.nz","2019-11-09"
"Man facing deportation after he allegedly married his sister in bid to get a visa","Stuff.co.nz","2019-11-09"
"Rope used by dead climbers' cut on rocks before fall, rescuer says","Stuff.co.nz","2019-11-09"
"Grace Millane's blood found smeared and spattered in accused's apartment, say experts","New Zealand Herald","2019-11-09"
"Sex acts in primary school investigated by Oranga Tamariki and Ministry of Education","Stuff.co.nz","2019-11-09"
"Organs of 22-year-old Kiwi killed in United States crash given to five transplant recipients","Stuff.co.nz","2019-11-09"
"The gift of life: What body parts can you donate besides organs?","Stuff.co.nz","2019-11-09"
"Northern Irish man sentenced for sending Prime Minister Jacinda Ardern death threats","Newshub","2019-11-09"
"Jacinda Ardern death threat: Northern Irish man gets community service","New Zealand Herald","2019-11-09"
"Northern Ireland man sentenced for making online death threats to Jacinda Ardern","TVNZ","2019-11-09"
"Jacinda Ardern death threat: Northern Irish man with 'low self-esteem' gets community service","Stuff.co.nz","2019-11-09"
"Northern Ireland man sentenced over death threats to Jacinda Ardern","TVNZ","2019-11-09"
"White Silence: The bizarre Erebus burglary - 'hardly anything was missing'","Stuff.co.nz","2019-11-09"
"White Silence: The tragic story of the Air New Zealand jet that flew into Mt Erebus, killing all 257 people on board","Stuff.co.nz","2019-11-09"
"Mystery of Brett Hall's disappearance solved in Crown evidence, prosecutor says","Stuff.co.nz","2019-11-09"
"The fading of a rising star - How Justin Lester lost the Wellington mayoralty","Stuff.co.nz","2019-11-09"
"Foster v Lester: Moving on from Wellington's cliffhanger election result","New Zealand Herald","2019-11-09"
"New Zealand's lack of data risks 'irreversible damage' to the environment","Stuff.co.nz","2019-11-09"
"New Zealand ‘flying blind’ when it comes to info about the environment, new report says","TVNZ","2019-11-09"
"Why 'huge gaps' in NZ enviro reporting could be hurting us","New Zealand Herald","2019-11-09"
"Final missing firearm from police station Anzac Day burglary found","Stuff.co.nz","2019-11-09"
"Police recover final firearm stolen from Palmertson North station six months ago","TVNZ","2019-11-09"
"Dunedin doctor murder trial: 'Some minutes' for stabbed teen Amber-Rose Rush to die, court told","New Zealand Herald","2019-11-09"
"CCTV suggests doctor murdered teen minutes before boyfriend arrived, court told","RNZ","2019-11-09"
"CCTV captures murder-accused's car near where Amber-Rose Rush was killed","Stuff.co.nz","2019-11-09"
"CCTV shows accused's car on way to victim's home: Crown","Otago Daily Times","2019-11-09"
"Deep neck wound was fatal blow for Amber-Rose Rush - pathologist","RNZ","2019-11-09"
"Dunedin man travels half-way across the globe to reclaim steepest street title for New Zealand","TVNZ","2019-11-09"
"NZ surveyor travels across world in attempt to reclaim 'steepest street' crown","Newshub","2019-11-09"
"Former Wellington mayor Justin Lester denied vote recount","Newshub","2019-11-09"
"Ousted Wellington mayor Justin Lester's application for vote recount declined","stuff.co.nz","2019-11-09"
"Ousted Wellington mayor Justin Lester's recount bid declined","New Zealand Herald","2019-11-09"
"Justin Lester's bid for recount in Wellington mayorality race declined","TVNZ","2019-11-09"
"Boy allegedly murdered by stepfather hit 'four times a week'","Stuff.co.nz","2019-11-09"
"Incident on State Highway 1 north of Whangarei, expect delays","New Zealand Herald","2019-11-09"
"Stephen Colbert's New Zealand visit cost Kiwi taxpayers $100k","Stuff.co.nz","2019-11-09"
"Tourism NZ CEO defends Stephen Colbert investment","Newstalk ZB","2019-11-09"
"The Late Show's Stephen Colbert's New Zealand trip cost taxpayers $104,000","TVNZ","2019-11-09"
"Tourism NZ spent $100k on Colbert trip","Otago Daily Times","2019-11-09"
"Tourism New Zealand spent $100k on Stephen Colbert's trip","Newstalk ZB","2019-11-09"
"No evidence of police planting evidence, but some willing to cross lines, says police watchdog","Stuff.co.nz","2019-11-09"
"Massive fire on Hawke's Bay's iconic Te Mata Peak","New Zealand Herald","2019-11-09"
"Devices seized in raid after OBHS evacuated","Otago Daily Times","2019-11-09"
"Four jailed for importing meth in case linked to well-known sportsman","Newshub","2019-11-09"
"Waiheke Island ferry terminal worker assaulted by customer","Stuff.co.nz","2019-11-09"
"Fire crews fighting large blaze on Te Mata Peak in Hawke's Bay","Newshub","2019-11-09"
"Hospital rapist's appeal dismissed","Otago Daily Times","2019-11-09"
"Man rapes woman in Southland Hospital - loses appeal","New Zealand Herald","2019-11-09"
"'We still hear harrowing accounts': Children's Commissioner gives stark warning to abuse inquiry","Stuff.co.nz","2019-11-09"
"Woman dies after falling from vehicle on SH12 near Ohaeawai","New Zealand Herald","2019-11-09"
"Man arrested after woman dies falling from car on SH1","RNZ","2019-11-09"
"Woman dies falling from car in Northland, man arrested","Newshub","2019-11-09"
"Woman dies in fall from moving vehicle in Northland","New Zealand Herald","2019-11-09"
"Man charged after woman dies following fall from vehicle in Northland","Stuff.co.nz","2019-11-09"
"Preventative detention for rapist who had nickname tattooed on victim's face","Stuff.co.nz","2019-11-09"
"Antelope from Wellington Zoo dies from 'high levels of stress' due to fireworks","Stuff.co.nz","2019-11-09"
"Zoo animal 'spooked' by fireworks dies","Otago Daily Times","2019-11-09"
"Kanoa Lloyd slams Guy Fawkes after fireworks terrify her dog, litter her local park","Newshub","2019-11-09"
"Guy Fawkes: Let's remember what fireworks are really about","Stuff.co.nz","2019-11-09"
"Hamilton suburb's 'fireworks wars' divide the neighbourhood","Stuff.co.nz","2019-11-09"
"Justin Lester doesn't have the numbers he was counting on","New Zealand Herald","2019-11-09"
"Boy killed in horror Canterbury crash named","Otago Daily Times","2019-11-09"
"More than 100 gang leaders contacted by police after reluctance to hand over guns","TVNZ","2019-11-09"
"Police Commissioner Mike Bush 'wrong' on 1800 new police target - Winston Peters","Newshub","2019-11-09"
"Police meet with gang leaders to try and convince them to surrender guns during amnesty","Stuff.co.nz","2019-11-09"
"Waikato principal pushes for stronger vaping rules","Stuff.co.nz","2019-11-09"
"Waikato school helping 70 students battle vaping addictions","TVNZ","2019-11-09"
"Waikato private school helping 70 students battle vaping addictions","New Zealand Herald","2019-11-09"
"Man accused of murdering Upper Hutt woman Lois Tolley pleads not guilty","Newshub","2019-11-09"
"Not guilty pleas from man charged with Lois Tolley murder in Upper Hutt","Stuff.co.nz","2019-11-09"
"Lois Tolley's murder in Upper Hutt: Accused pleads not guilty","New Zealand Herald","2019-11-09"
"Christchurch City Council drops investigation into former councillor Deon Swiggs","New Zealand Herald","2019-11-09"
"Winston Peters takes cheeky dig at Simon Bridges over potential leadership challenge from Christopher Luxon","TVNZ","2019-11-09"
"Gordon Campbell on National's anointing of Christopher Luxon","Scoop.co.nz","2019-11-09"
"Claire Trevett: The stress-testing of National's Chris Luxon and the John Key factor","New Zealand Herald","2019-11-09"
"Thunder and rain set to dampen weekend plans as 'messy period of weather' arrives","Stuff.co.nz","2019-11-09"
"Arrest at work and income office","Stuff.co.nz","2019-11-09"
"Suspicious Tokoroa fire threatened sleeping neighbour's home","Stuff.co.nz","2019-11-09"
"Diver dies after being found unresponsive near Channel Island, Hauraki Gulf","New Zealand Herald","2019-11-09"
"Diver dies near Channel Island in Hauraki Gulf","Newshub","2019-11-09"
"Man dies after diving incident in Auckland's Hauraki Gulf","TVNZ","2019-11-09"
"Two ministers and a drunken conspiracy","Newsroom","2019-11-09"
"Barry Soper: When those in media become part of the story","New Zealand Herald","2019-11-09"
"Herald afternoon quiz: November 8","New Zealand Herald","2019-11-09"
"Quiz: Afternoon trivia challenge November 8, 2019","Stuff.co.nz","2019-11-09"
"The Detail: Abuse inquiry just scratches the surface","Stuff.co.nz","2019-11-09"
"Rotorua's Redwoods Treewalk: Inside New Zealand's enchanted forest","Stuff.co.nz","2019-11-09"
"Carmen Hall: Tauranga needs to become more like Rotorua","New Zealand Herald","2019-11-09"
"Pedestrian injured in Te Rapa crash","Stuff.co.nz","2019-11-09"
"Julie Anne Genter brought to tears during James Shaw's Zero Carbon Bill speech","Newshub","2019-11-09"
"Farmers feeling betrayed by National supporting Zero Carbon Bill","Newstalk ZB","2019-11-09"
"National Party playing 'politics' in supporting Zero Carbon Bill - Willie Jackson","Newshub","2019-11-09"
"National MP Judith Collins considered 'crossing the floor' over Zero Carbon Bill","Newshub","2019-11-09"
"Crash sees several tonnes of rocks spill onto Auckland motorway","TVNZ","2019-11-09"
"DCC assessing huge fire near Middlemarch","Otago Daily Times","2019-11-10"
"Massive fire spreading in South Otago area","New Zealand Herald","2019-11-10"
"Fire threatens Dunedin's water supply","Newshub","2019-11-10"
"Fire hits Dunedin water supply","Otago Daily Times","2019-11-10"
"Fire near Middlemarch in rural Otago contained","Stuff.co.nz","2019-11-10"
"Two people killed, seven others injured in crash involving truck and other vehicles on SH1 near Rakaia","New Zealand Herald","2019-11-10"
"Man serious condition after Invercargill shooting, police appeal for information","Stuff.co.nz","2019-11-10"
"Police investigating after man found with gunshot wound in Invercargill","TVNZ","2019-11-10"
"Man found with 'apparent gunshot wound' in Invercargill - police","New Zealand Herald","2019-11-10"
"Police responding to shooting in Invercargill","Stuff.co.nz","2019-11-10"
"Police search for shooter in Invercargill after injured man found","RNZ","2019-11-10"
"Top architecture awards announced: Diverse range of new Auckland buildings win","New Zealand Herald","2019-11-10"
"Best Kiwi architecture celebrated in NZIA awards","Stuff.co.nz","2019-11-10"
"Athfield's own landmark house wins Enduring Architecture Award","Stuff.co.nz","2019-11-10"
"New Christchurch library Turanga wins major NZIA award","Stuff.co.nz","2019-11-10"
"Family lawyer on Oranga Tamariki uplifts: Widespread trauma and misery","New Zealand Herald","2019-11-10"
"Researchers find family history data could help agencies identify at-risk children","Stuff.co.nz","2019-11-10"
"'Shut it down' - a call to close Oranga Tamariki","RNZ","2019-11-10"
